"","Country","WorldID"
"Antarctica205","Antarctica",205
"Antarctica206","Antarctica",206
"Antarctica207","Antarctica",207
"Antarctica208","Antarctica",208
"Antarctica209","Antarctica",209
"Antarctica210","Antarctica",210
"Antarctica211","Antarctica",211
"Antarctica212","Antarctica",212
"Antarctica213","Antarctica",213
"Antarctica214","Antarctica",214
"Antarctica215","Antarctica",215
"Antarctica216","Antarctica",216
"Antarctica217","Antarctica",217
"Antarctica218","Antarctica",218
"Antarctica219","Antarctica",219
"Antarctica220","Antarctica",220
"Antarctica221","Antarctica",221
"Antarctica222","Antarctica",222
"Antarctica223","Antarctica",223
"Antarctica224","Antarctica",224
"Antarctica225","Antarctica",225
"Antarctica226","Antarctica",226
"Antarctica227","Antarctica",227
"Antarctica228","Antarctica",228
"Antarctica229","Antarctica",229
"Antarctica230","Antarctica",230
"Antarctica231","Antarctica",231
"Antarctica232","Antarctica",232
"Antarctica233","Antarctica",233
"Antarctica234","Antarctica",234
"Antarctica235","Antarctica",235
"Antarctica236","Antarctica",236
"Antarctica237","Antarctica",237
"Antarctica238","Antarctica",238
"Antarctica239","Antarctica",239
"Antarctica240","Antarctica",240
"Antarctica241","Antarctica",241
"Antarctica242","Antarctica",242
"Antarctica243","Antarctica",243
"Antarctica244","Antarctica",244
"Antarctica245","Antarctica",245
"Antarctica246","Antarctica",246
"Antarctica247","Antarctica",247
"Antarctica248","Antarctica",248
"Antarctica249","Antarctica",249
"Antarctica250","Antarctica",250
"Antarctica251","Antarctica",251
"Antarctica252","Antarctica",252
"Antarctica253","Antarctica",253
"Antarctica254","Antarctica",254
"Antarctica255","Antarctica",255
"Antarctica256","Antarctica",256
"Antarctica257","Antarctica",257
"Antarctica258","Antarctica",258
"Antarctica259","Antarctica",259
"Antarctica260","Antarctica",260
"Antarctica261","Antarctica",261
"Antarctica262","Antarctica",262
"Antarctica263","Antarctica",263
"Antarctica264","Antarctica",264
"Antarctica265","Antarctica",265
"Antarctica266","Antarctica",266
"Antarctica267","Antarctica",267
"Antarctica268","Antarctica",268
"Antarctica269","Antarctica",269
"Antarctica270","Antarctica",270
"Antarctica271","Antarctica",271
"Antarctica272","Antarctica",272
"Antarctica273","Antarctica",273
"Antarctica274","Antarctica",274
"Antarctica275","Antarctica",275
"Antarctica276","Antarctica",276
"Antarctica277","Antarctica",277
"Antarctica278","Antarctica",278
"Antarctica279","Antarctica",279
"Antarctica280","Antarctica",280
"Antarctica281","Antarctica",281
"Antarctica282","Antarctica",282
"Antarctica283","Antarctica",283
"Antarctica284","Antarctica",284
"Antarctica285","Antarctica",285
"Antarctica286","Antarctica",286
"Antarctica287","Antarctica",287
"Antarctica288","Antarctica",288
"Antarctica289","Antarctica",289
"Antarctica290","Antarctica",290
"Antarctica291","Antarctica",291
"Antarctica292","Antarctica",292
"Antarctica293","Antarctica",293
"Antarctica294","Antarctica",294
"Antarctica295","Antarctica",295
"Antarctica296","Antarctica",296
"Antarctica297","Antarctica",297
"Antarctica298","Antarctica",298
"Antarctica299","Antarctica",299
"Antarctica300","Antarctica",300
"Antarctica301","Antarctica",301
"Antarctica302","Antarctica",302
"Antarctica303","Antarctica",303
"Antarctica304","Antarctica",304
"Antarctica305","Antarctica",305
"Antarctica306","Antarctica",306
"Antarctica307","Antarctica",307
"Antarctica308","Antarctica",308
"Antarctica309","Antarctica",309
"Antarctica310","Antarctica",310
"Antarctica311","Antarctica",311
"Antarctica312","Antarctica",312
"Antarctica313","Antarctica",313
"Antarctica314","Antarctica",314
"Antarctica315","Antarctica",315
"Antarctica316","Antarctica",316
"Antarctica317","Antarctica",317
"Antarctica318","Antarctica",318
"Antarctica319","Antarctica",319
"Antarctica320","Antarctica",320
"Antarctica321","Antarctica",321
"Antarctica322","Antarctica",322
"Antarctica323","Antarctica",323
"Antarctica324","Antarctica",324
"Antarctica325","Antarctica",325
"Antarctica326","Antarctica",326
"Antarctica327","Antarctica",327
"Antarctica328","Antarctica",328
"Antarctica329","Antarctica",329
"Antarctica330","Antarctica",330
"Antarctica331","Antarctica",331
"Antarctica332","Antarctica",332
"Antarctica333","Antarctica",333
"Antarctica334","Antarctica",334
"Antarctica335","Antarctica",335
"Antarctica336","Antarctica",336
"Antarctica337","Antarctica",337
"Antarctica338","Antarctica",338
"Antarctica339","Antarctica",339
"Antarctica340","Antarctica",340
"Antarctica341","Antarctica",341
"Antarctica342","Antarctica",342
"Antarctica343","Antarctica",343
"Antarctica344","Antarctica",344
"Antarctica345","Antarctica",345
"Antarctica346","Antarctica",346
"Antarctica347","Antarctica",347
"Antarctica348","Antarctica",348
"Antarctica349","Antarctica",349
"Antarctica350","Antarctica",350
"Antarctica351","Antarctica",351
"Antarctica352","Antarctica",352
"Antarctica353","Antarctica",353
"Antarctica354","Antarctica",354
"Antarctica355","Antarctica",355
"Antarctica356","Antarctica",356
"Antarctica357","Antarctica",357
"Antarctica358","Antarctica",358
"Antarctica359","Antarctica",359
"Antarctica360","Antarctica",360
"Antarctica361","Antarctica",376
"Antarctica362","Antarctica",377
"Antarctica363","Antarctica",378
"Antarctica364","Antarctica",379
"Antarctica365","Antarctica",380
"Antarctica366","Antarctica",381
"Antarctica367","Antarctica",382
"Antarctica368","Antarctica",383
"Antarctica369","Antarctica",384
"Antarctica370","Antarctica",385
"Antarctica371","Antarctica",386
"Antarctica372","Antarctica",387
"Antarctica373","Antarctica",388
"Antarctica374","Antarctica",389
"Antarctica375","Antarctica",390
"Antarctica376","Antarctica",391
"Antarctica377","Antarctica",392
"Antarctica378","Antarctica",393
"Antarctica379","Antarctica",394
"Antarctica380","Antarctica",395
"Antarctica381","Antarctica",396
"Antarctica382","Antarctica",397
"Antarctica383","Antarctica",398
"Antarctica384","Antarctica",399
"Antarctica385","Antarctica",400
"Antarctica386","Antarctica",401
"Antarctica387","Antarctica",402
"Antarctica388","Antarctica",403
"Antarctica389","Antarctica",404
"Antarctica390","Antarctica",405
"Antarctica391","Antarctica",406
"Antarctica392","Antarctica",407
"Antarctica393","Antarctica",408
"Antarctica394","Antarctica",409
"Antarctica395","Antarctica",410
"Antarctica396","Antarctica",411
"Antarctica397","Antarctica",412
"Antarctica398","Antarctica",413
"Antarctica399","Antarctica",414
"Antarctica400","Antarctica",415
"Antarctica401","Antarctica",416
"Antarctica402","Antarctica",417
"Antarctica403","Antarctica",418
"Antarctica404","Antarctica",419
"Antarctica405","Antarctica",420
"Antarctica406","Antarctica",421
"Antarctica407","Antarctica",422
"Antarctica408","Antarctica",423
"Antarctica409","Antarctica",424
"Antarctica410","Antarctica",425
"Antarctica411","Antarctica",426
"Antarctica412","Antarctica",427
"Antarctica413","Antarctica",428
"Antarctica414","Antarctica",429
"Antarctica415","Antarctica",430
"Antarctica416","Antarctica",431
"Antarctica417","Antarctica",432
"Antarctica418","Antarctica",433
"Antarctica419","Antarctica",434
"Antarctica420","Antarctica",435
"Antarctica421","Antarctica",436
"Antarctica422","Antarctica",437
"Antarctica423","Antarctica",438
"Antarctica424","Antarctica",439
"Antarctica425","Antarctica",440
"Antarctica426","Antarctica",441
"Antarctica427","Antarctica",442
"Antarctica428","Antarctica",443
"Antarctica429","Antarctica",444
"Antarctica430","Antarctica",445
"Antarctica431","Antarctica",446
"Antarctica432","Antarctica",447
"Antarctica433","Antarctica",448
"Antarctica434","Antarctica",449
"Antarctica435","Antarctica",450
"Antarctica436","Antarctica",451
"Antarctica437","Antarctica",452
"Antarctica438","Antarctica",453
"Antarctica439","Antarctica",454
"Antarctica440","Antarctica",455
"Antarctica441","Antarctica",456
"Antarctica442","Antarctica",457
"Antarctica443","Antarctica",458
"Antarctica444","Antarctica",459
"Antarctica445","Antarctica",460
"Antarctica446","Antarctica",461
"Antarctica447","Antarctica",462
"Antarctica448","Antarctica",463
"Antarctica449","Antarctica",464
"Antarctica450","Antarctica",465
"Antarctica451","Antarctica",466
"Antarctica452","Antarctica",467
"Antarctica453","Antarctica",468
"Antarctica454","Antarctica",469
"Antarctica455","Antarctica",470
"Antarctica456","Antarctica",471
"Antarctica457","Antarctica",472
"Antarctica458","Antarctica",473
"Antarctica459","Antarctica",474
"Antarctica460","Antarctica",475
"Antarctica461","Antarctica",479
"Antarctica462","Antarctica",480
"Antarctica463","Antarctica",481
"Antarctica464","Antarctica",487
"Antarctica465","Antarctica",488
"Antarctica466","Antarctica",489
"Antarctica467","Antarctica",490
"Antarctica468","Antarctica",491
"Antarctica469","Antarctica",492
"Antarctica470","Antarctica",493
"Antarctica471","Antarctica",494
"Antarctica472","Antarctica",495
"Antarctica473","Antarctica",496
"Antarctica474","Antarctica",497
"Antarctica475","Antarctica",498
"Antarctica476","Antarctica",504
"Antarctica477","Antarctica",505
"Antarctica478","Antarctica",506
"Antarctica479","Antarctica",507
"Antarctica480","Antarctica",508
"Antarctica481","Antarctica",509
"Antarctica482","Antarctica",510
"Antarctica483","Antarctica",511
"Antarctica484","Antarctica",512
"Antarctica485","Antarctica",513
"Antarctica486","Antarctica",514
"Antarctica487","Antarctica",515
"Antarctica488","Antarctica",516
"Antarctica489","Antarctica",517
"Antarctica490","Antarctica",518
"Antarctica491","Antarctica",519
"Antarctica492","Antarctica",520
"Antarctica493","Antarctica",521
"Antarctica494","Antarctica",522
"Antarctica495","Antarctica",523
"Antarctica496","Antarctica",524
"Antarctica497","Antarctica",525
"Antarctica498","Antarctica",526
"Antarctica499","Antarctica",527
"Antarctica500","Antarctica",528
"Antarctica501","Antarctica",529
"Antarctica502","Antarctica",530
"Antarctica503","Antarctica",531
"Antarctica504","Antarctica",532
"Antarctica505","Antarctica",533
"Antarctica506","Antarctica",534
"Antarctica507","Antarctica",535
"Antarctica508","Antarctica",536
"Antarctica509","Antarctica",537
"Antarctica510","Antarctica",538
"Antarctica511","Antarctica",539
"Antarctica512","Antarctica",540
"Antarctica513","Antarctica",541
"Antarctica514","Antarctica",542
"Antarctica515","Antarctica",543
"Antarctica516","Antarctica",544
"Antarctica517","Antarctica",545
"Antarctica518","Antarctica",546
"Antarctica519","Antarctica",547
"Antarctica520","Antarctica",548
"Antarctica521","Antarctica",549
"Antarctica522","Antarctica",550
"Antarctica523","Antarctica",551
"Antarctica524","Antarctica",552
"Antarctica525","Antarctica",553
"Antarctica526","Antarctica",554
"Antarctica527","Antarctica",555
"Antarctica528","Antarctica",556
"Antarctica529","Antarctica",557
"Antarctica530","Antarctica",558
"Antarctica531","Antarctica",559
"Antarctica532","Antarctica",560
"Antarctica533","Antarctica",561
"Antarctica534","Antarctica",562
"Antarctica535","Antarctica",563
"Antarctica536","Antarctica",564
"Antarctica537","Antarctica",565
"Antarctica538","Antarctica",566
"Antarctica539","Antarctica",567
"Antarctica540","Antarctica",568
"Antarctica541","Antarctica",569
"Antarctica542","Antarctica",570
"Antarctica543","Antarctica",571
"Antarctica544","Antarctica",572
"Antarctica545","Antarctica",573
"Antarctica546","Antarctica",574
"Antarctica547","Antarctica",575
"Antarctica548","Antarctica",576
"Antarctica549","Antarctica",577
"Antarctica550","Antarctica",578
"Antarctica551","Antarctica",579
"Antarctica552","Antarctica",580
"Antarctica553","Antarctica",581
"Antarctica554","Antarctica",582
"Antarctica555","Antarctica",583
"Antarctica556","Antarctica",584
"Antarctica557","Antarctica",585
"Antarctica558","Antarctica",586
"Antarctica559","Antarctica",587
"Antarctica560","Antarctica",588
"Antarctica561","Antarctica",589
"Antarctica562","Antarctica",590
"Antarctica563","Antarctica",591
"Antarctica564","Antarctica",592
"Antarctica565","Antarctica",593
"Antarctica566","Antarctica",594
"Antarctica567","Antarctica",595
"Antarctica568","Antarctica",596
"Antarctica569","Antarctica",597
"Antarctica570","Antarctica",598
"Antarctica571","Antarctica",599
"Antarctica572","Antarctica",600
"Antarctica573","Antarctica",601
"Antarctica574","Antarctica",602
"Antarctica575","Antarctica",603
"Antarctica576","Antarctica",604
"Antarctica577","Antarctica",605
"Antarctica578","Antarctica",606
"Antarctica579","Antarctica",607
"Antarctica580","Antarctica",608
"Antarctica581","Antarctica",609
"Antarctica582","Antarctica",610
"Antarctica583","Antarctica",611
"Antarctica584","Antarctica",612
"Antarctica585","Antarctica",613
"Antarctica586","Antarctica",614
"Antarctica587","Antarctica",615
"Antarctica588","Antarctica",616
"Antarctica589","Antarctica",617
"Antarctica590","Antarctica",618
"Antarctica591","Antarctica",619
"Antarctica592","Antarctica",620
"Antarctica593","Antarctica",621
"Antarctica594","Antarctica",622
"Antarctica595","Antarctica",623
"Antarctica596","Antarctica",624
"Antarctica597","Antarctica",625
"Antarctica598","Antarctica",626
"Antarctica599","Antarctica",627
"Antarctica600","Antarctica",628
"Antarctica601","Antarctica",629
"Antarctica602","Antarctica",630
"Antarctica603","Antarctica",631
"Antarctica604","Antarctica",632
"Antarctica605","Antarctica",633
"Antarctica606","Antarctica",634
"Antarctica607","Antarctica",635
"Antarctica608","Antarctica",636
"Antarctica609","Antarctica",637
"Antarctica610","Antarctica",638
"Antarctica611","Antarctica",639
"Antarctica612","Antarctica",640
"Antarctica613","Antarctica",641
"Antarctica614","Antarctica",642
"Antarctica615","Antarctica",643
"Antarctica616","Antarctica",644
"Antarctica617","Antarctica",645
"Antarctica618","Antarctica",646
"Antarctica619","Antarctica",647
"Antarctica620","Antarctica",648
"Antarctica621","Antarctica",649
"Antarctica622","Antarctica",650
"Antarctica623","Antarctica",651
"Antarctica624","Antarctica",652
"Antarctica625","Antarctica",653
"Antarctica626","Antarctica",654
"Antarctica627","Antarctica",655
"Antarctica628","Antarctica",656
"Antarctica629","Antarctica",657
"Antarctica630","Antarctica",658
"Antarctica631","Antarctica",659
"Antarctica632","Antarctica",660
"Antarctica633","Antarctica",661
"Antarctica634","Antarctica",662
"Antarctica635","Antarctica",663
"Antarctica636","Antarctica",664
"Antarctica637","Antarctica",665
"Antarctica638","Antarctica",666
"Antarctica639","Antarctica",667
"Antarctica640","Antarctica",668
"Antarctica641","Antarctica",669
"Antarctica642","Antarctica",670
"Antarctica643","Antarctica",671
"Antarctica644","Antarctica",672
"Antarctica645","Antarctica",673
"Antarctica646","Antarctica",674
"Antarctica647","Antarctica",675
"Antarctica648","Antarctica",676
"Antarctica649","Antarctica",677
"Antarctica650","Antarctica",678
"Antarctica651","Antarctica",679
"Antarctica652","Antarctica",680
"Antarctica653","Antarctica",681
"Antarctica654","Antarctica",682
"Antarctica655","Antarctica",683
"Antarctica656","Antarctica",684
"Antarctica657","Antarctica",685
"Antarctica658","Antarctica",686
"Antarctica659","Antarctica",687
"Antarctica660","Antarctica",688
"Antarctica661","Antarctica",689
"Antarctica662","Antarctica",690
"Antarctica663","Antarctica",691
"Antarctica664","Antarctica",692
"Antarctica665","Antarctica",693
"Antarctica666","Antarctica",694
"Antarctica667","Antarctica",695
"Antarctica668","Antarctica",696
"Antarctica669","Antarctica",697
"Antarctica670","Antarctica",698
"Antarctica671","Antarctica",699
"Antarctica672","Antarctica",700
"Antarctica673","Antarctica",701
"Antarctica674","Antarctica",702
"Antarctica675","Antarctica",703
"Antarctica676","Antarctica",704
"Antarctica677","Antarctica",705
"Antarctica678","Antarctica",706
"Antarctica679","Antarctica",707
"Antarctica680","Antarctica",708
"Antarctica681","Antarctica",709
"Antarctica682","Antarctica",710
"Antarctica683","Antarctica",751
"Antarctica684","Antarctica",752
"Antarctica685","Antarctica",753
"Antarctica686","Antarctica",754
"Antarctica687","Antarctica",755
"Antarctica688","Antarctica",756
"Antarctica689","Antarctica",757
"Antarctica690","Antarctica",758
"Antarctica691","Antarctica",759
"Antarctica692","Antarctica",760
"Antarctica693","Antarctica",761
"Antarctica694","Antarctica",762
"Antarctica695","Antarctica",763
